node1,node2,radius
[0.800000 5.163158],[0.805263 5.163158],0.021376593751625424
[0.284211 3.621053],[0.289474 3.621053],0.021376593751625424
[1.463158 3.663158],[1.468421 3.663158],0.021052631578947368
[4.457895 4.547368],[4.463158 4.547368],0.015789473684210527
[5.178947 5.794737],[5.178947 5.800000],0.015789473684210527
[4.515789 4.015789],[4.515789 4.021053],0.015337966117753132
[0.836842 2.905263],[0.842105 2.905263],0.01621652015833784
[4.531579 2.463158],[4.536842 2.463158],0.02033857079232013
[0.689474 0.873684],[0.689474 0.878947],0.008984772532560775
[4.515789 0.578947],[4.521053 0.578947],0.021376593751625424
[4.463158 2.942105],[4.463158 2.947368],0.0317367854919085
[6.221053 1.568421],[6.226316 1.568421],0.020014608619642077
[2.342105 5.331579],[2.342105 5.336842],0.026576367141033643
[1.663158 4.621053],[1.663158 4.626316],0.021052631578947368
[1.689474 1.047368],[1.689474 1.052632],0.021052631578947368
[3.015789 0.773684],[3.015789 0.778947],0.010526315789473684
[1.436842 3.268421],[1.436842 3.273684],0.02631578947368421
[3.694737 0.068421],[3.694737 0.073684],0.01621652015833784
[3.178947 1.647368],[3.178947 1.652632],0.021052631578947368
[4.278947 0.342105],[4.284211 0.342105],0.021376593751625424
[4.352632 2.931579],[4.352632 2.936842],0.007894736842105263
[1.384211 2.000000],[1.389474 2.000000],0.018976585660336786
[6.236842 6.063158],[6.236842 6.068421],0.01781007614640097
[1.194737 4.384211],[1.194737 4.389474],0.015789473684210527
[0.200000 4.921053],[0.200000 4.926316],0.02033857079232013
[5.500000 1.631579],[5.500000 1.636842],0.031134083933803423
[2.810526 3.689474],[2.815789 3.689474],0.020014608619642077
[3.584211 4.215789],[3.584211 4.221053],0.01781007614640097
[1.205263 3.689474],[1.210526 3.689474],0.023537557657892522
[4.552632 2.052632],[4.552632 2.057895],0.01621652015833784
[4.273684 2.521053],[4.278947 2.521053],0.021700555924303477
[4.268421 0.836842],[4.273684 0.836842],0.009606004052297066
[0.910526 3.957895],[0.915789 3.957895],0.01781007614640097
[5.284211 4.100000],[5.284211 4.105263],0.022933622742418062
[1.100000 3.889474],[1.105263 3.889474],0.033493893573077915
[1.821053 4.000000],[1.821053 4.005263],0.021052631578947368
[2.636842 3.689474],[2.642105 3.689474],0.01621652015833784
[6.136842 0.284211],[6.136842 0.289474],0.010526315789473684
[0.115789 3.631579],[0.115789 3.636842],0.021052631578947368
[2.457895 0.626316],[2.457895 0.631579],0.021376593751625424
[3.063158 2.036842],[3.068421 2.036842],0.020014608619642077
[2.884211 1.926316],[2.884211 1.931579],0.010526315789473684
[2.836842 0.805263],[2.842105 0.805263],0.021376593751625424
[1.147368 0.142105],[1.147368 0.147368],0.015789473684210527
[2.673684 3.642105],[2.673684 3.647368],0.017383029672273655
[5.557895 4.873684],[5.563158 4.873684],0.021052631578947368
[0.284211 4.147368],[0.289474 4.147368],0.015789473684210527
[1.584211 2.694737],[1.589474 2.694737],0.024926673565788367
[4.863158 3.447368],[4.863158 3.452632],0.014206172730705709
[3.021053 2.884211],[3.021053 2.889474],0.020014608619642077
[4.968421 4.131579],[4.968421 4.136842],0.021052631578947368
[4.926316 4.752632],[4.926316 4.757895],0.020653136743640194
[5.263158 1.347368],[5.268421 1.347368],0.01621652015833784
[0.989474 2.131579],[0.994737 2.131579],0.020014608619642077
[1.478947 0.473684],[1.484211 0.473684],0.009606004052297066
[2.573684 5.036842],[2.578947 5.036842],0.018976585660336786
[0.205263 4.763158],[0.210526 4.763158],0.011147547309209973
[1.136842 4.963158],[1.136842 4.968421],0.024008172698993847
[3.189474 3.800000],[3.194737 3.800000],0.022619056791098
[5.305263 0.957895],[5.310526 0.957895],0.013327618690120998
[3.321053 2.689474],[3.321053 2.694737],0.018976585660336786
[0.868421 1.984211],[0.868421 1.989474],0.015789473684210527
[5.447368 4.026316],[5.447368 4.031579],0.009606004052297066
[4.289474 3.094737],[4.294737 3.094737],0.015789473684210527
[1.952632 3.094737],[1.952632 3.100000],0.021052631578947368
[0.400000 1.710526],[0.405263 1.710526],0.005263157894736842
[5.252632 0.721053],[5.257895 0.721053],0.015789473684210527
[5.468421 4.142105],[5.473684 4.142105],0.021052631578947368
[5.631579 4.210526],[5.631579 4.215789],0.011147547309209973
[3.673684 6.347368],[3.678947 6.347368],0.01781007614640097
[4.963158 0.400000],[4.963158 0.405263],0.021052631578947368
[0.494737 3.642105],[0.500000 3.642105],0.021052631578947368
[3.884211 6.010526],[3.884211 6.015789],0.01781007614640097
[4.489474 0.842105],[4.494737 0.842105],0.01781007614640097
[2.626316 0.510526],[2.631579 0.510526],0.018848099105706263
[4.684211 4.794737],[4.689474 4.794737],0.01621652015833784
[2.715789 2.663158],[2.721053 2.663158],0.01781007614640097
[0.673684 4.242105],[0.673684 4.247368],0.011147547309209973
[5.952632 4.057895],[5.952632 4.063158],0.021052631578947368
[0.531579 3.805263],[0.536842 3.805263],0.026576367141033643
[2.936842 5.800000],[2.936842 5.805263],0.01781007614640097
[5.147368 0.115789],[5.147368 0.121053],0.021052631578947368
[0.368421 2.810526],[0.373684 2.810526],0.021052631578947368
[0.078947 0.021053],[0.084211 0.021053],0.02033857079232013
[4.352632 2.936842],[4.352632 2.942105],0.008984772532560775
[2.652632 5.163158],[2.652632 5.168421],0.021700555924303477
[3.384211 0.705263],[3.384211 0.710526],0.021052631578947368
[0.431579 2.210526],[0.431579 2.215789],0.015789473684210527
[3.957895 4.336842],[3.963158 4.336842],0.015789473684210527
[3.026316 6.278947],[3.026316 6.284211],0.020014608619642077
[1.457895 0.100000],[1.457895 0.105263],0.021052631578947368
[3.989474 1.905263],[3.994737 1.905263],0.029516096584157377
[0.800000 3.063158],[0.800000 3.068421],0.029516096584157377
[2.489474 2.989474],[2.489474 2.994737],0.010526315789473684
[2.073684 1.657895],[2.078947 1.657895],0.010526315789473684
[3.005263 0.968421],[3.005263 0.973684],0.005263157894736842
[4.247368 1.968421],[4.252632 1.968421],0.01781007614640097
[4.868421 6.268421],[4.868421 6.273684],0.020653136743640194
[4.452632 0.436842],[4.452632 0.442105],0.022619056791098
[5.531579 4.089474],[5.536842 4.089474],0.020653136743640194
[0.426316 5.205263],[0.431579 5.205263],0.021052631578947368
[3.547368 4.715789],[3.547368 4.721053],0.010526315789473684
[5.742105 0.042105],[5.747368 0.042105],0.02033857079232013
[1.278947 4.294737],[1.284211 4.294737],0.021052631578947368
[0.894737 1.347368],[0.900000 1.347368],0.021052631578947368
[5.163158 2.878947],[5.163158 2.884211],0.020653136743640194
[1.242105 4.547368],[1.247368 4.547368],0.021052631578947368
[2.663158 3.936842],[2.663158 3.942105],0.011147547309209973
[5.821053 2.542105],[5.826316 2.542105],0.018976585660336786
[1.910526 2.915789],[1.910526 2.921053],0.011147547309209973
[2.652632 5.831579],[2.657895 5.831579],0.011147547309209973
[4.673684 0.521053],[4.673684 0.526316],0.01781007614640097
[3.521053 4.789474],[3.521053 4.794737],0.013157894736842105
[5.305263 5.994737],[5.310526 5.994737],0.01781007614640097
[0.836842 6.247368],[0.842105 6.247368],0.021052631578947368
[3.652632 3.252632],[3.657895 3.252632],0.013327618690120998
[4.389474 6.347368],[4.394737 6.347368],0.020014608619642077
[1.973684 5.794737],[1.978947 5.794737],0.01781007614640097
[1.594737 4.400000],[1.600000 4.400000],0.015789473684210527
[3.589474 3.247368],[3.589474 3.252632],0.021052631578947368
[0.436842 1.063158],[0.436842 1.068421],0.01781007614640097
[0.589474 1.531579],[0.589474 1.536842],0.01781007614640097
[4.710526 6.347368],[4.715789 6.347368],0.01621652015833784
[0.147368 0.121053],[0.147368 0.126316],0.022619056791098
[2.347368 3.100000],[2.347368 3.105263],0.01621652015833784
[2.678947 4.300000],[2.684211 4.300000],0.021052631578947368
[4.063158 3.705263],[4.068421 3.705263],0.011147547309209973
[0.447368 4.115789],[0.452632 4.115789],0.03684210526315789
[1.242105 3.268421],[1.247368 3.268421],0.01781007614640097
[5.578947 2.273684],[5.584211 2.273684],0.020014608619642077
[3.231579 0.494737],[3.231579 0.500000],0.021052631578947368
[0.705263 2.321053],[0.710526 2.321053],0.013327618690120998
[4.368421 4.452632],[4.368421 4.457895],0.024926673565788367
[0.521053 2.247368],[0.521053 2.252632],0.015765012591880446
[3.994737 3.400000],[4.000000 3.400000],0.015337966117753132
[2.521053 4.136842],[2.526316 4.136842],0.01621652015833784
[0.447368 4.336842],[0.447368 4.342105],0.020014608619642077
[3.652632 3.642105],[3.652632 3.647368],0.020653136743640194
[0.868421 1.978947],[0.868421 1.984211],0.015789473684210527
[3.526316 4.210526],[3.526316 4.215789],0.021052631578947368
[3.705263 1.157895],[3.710526 1.157895],0.022619056791098
[5.763158 0.463158],[5.768421 0.463158],0.01781007614640097
[3.442105 0.436842],[3.442105 0.442105],0.03607422087499834
[0.984211 5.805263],[0.984211 5.810526],0.016931522105816263
[0.157895 3.163158],[0.163158 3.163158],0.021052631578947368
[1.021053 2.994737],[1.026316 2.994737],0.021052631578947368
[4.415789 2.289474],[4.415789 2.294737],0.01621652015833784
[1.147368 3.436842],[1.147368 3.442105],0.018848099105706263
[0.978947 2.226316],[0.978947 2.231579],0.02033857079232013
[0.773684 1.626316],[0.778947 1.626316],0.016931522105816263
[5.357895 4.842105],[5.357895 4.847368],0.020014608619642077
[1.915789 4.700000],[1.915789 4.705263],0.01781007614640097
[2.763158 4.442105],[2.763158 4.447368],0.017383029672273655
[1.810526 3.242105],[1.810526 3.247368],0.02631578947368421
[2.226316 5.989474],[2.226316 5.994737],0.01621652015833784
[3.468421 0.810526],[3.468421 0.815789],0.015789473684210527
[2.152632 5.300000],[2.157895 5.300000],0.01781007614640097
[3.615789 4.878947],[3.615789 4.884211],0.016931522105816263
[5.347368 6.336842],[5.352632 6.336842],0.01781007614640097
[4.310526 4.110526],[4.315789 4.110526],0.015789473684210527
[1.178947 6.357895],[1.184211 6.357895],0.015789473684210527
[1.442105 4.378947],[1.447368 4.378947],0.013327618690120998
[2.821053 0.136842],[2.821053 0.142105],0.021052631578947368
[4.436842 3.915789],[4.442105 3.915789],0.015337966117753132
[5.110526 2.042105],[5.115789 2.042105],0.021052631578947368
[3.852632 5.331579],[3.857895 5.331579],0.029207946088402065
[0.631579 4.752632],[0.636842 4.752632],0.015789473684210527
[1.531579 4.852632],[1.536842 4.852632],0.02201512187562354
[1.305263 0.110526],[1.305263 0.115789],0.021376593751625424
[2.210526 4.078947],[2.210526 4.084211],0.013327618690120998
[3.073684 0.794737],[3.073684 0.800000],0.03684210526315789
[0.847368 4.378947],[0.847368 4.384211],0.022619056791098
[4.310526 3.068421],[4.310526 3.073684],0.013327618690120998
[3.268421 5.005263],[3.273684 5.005263],0.024926673565788367
[2.263158 0.500000],[2.263158 0.505263],0.015789473684210527
[4.268421 0.884211],[4.273684 0.884211],0.026576367141033643
[1.126316 3.568421],[1.131579 3.568421],0.01621652015833784
[1.889474 0.510526],[1.889474 0.515789],0.015789473684210527
[4.931579 1.031579],[4.936842 1.031579],0.015789473684210527
[5.052632 5.700000],[5.057895 5.700000],0.020014608619642077
[2.689474 3.036842],[2.689474 3.042105],0.01781007614640097
[4.110526 3.510526],[4.115789 3.510526],0.020014608619642077
[3.610526 3.010526],[3.615789 3.010526],0.03721614637823934
[3.678947 3.457895],[3.678947 3.463158],0.023537557657892522
[3.826316 3.042105],[3.831579 3.042105],0.01621652015833784
[3.331579 4.842105],[3.336842 4.842105],0.015789473684210527
[3.042105 2.489474],[3.042105 2.494737],0.008984772532560775
[2.705263 4.578947],[2.705263 4.584211],0.013327618690120998
[1.989474 3.268421],[1.994737 3.268421],0.021052631578947368
[3.600000 3.047368],[3.600000 3.052632],0.021052631578947368
[4.526316 3.963158],[4.531579 3.963158],0.021376593751625424
[0.626316 3.963158],[0.631579 3.963158],0.011147547309209973
[2.826316 5.878947],[2.826316 5.884211],0.021052631578947368
[2.336842 5.147368],[2.336842 5.152632],0.015789473684210527
[1.757895 5.336842],[1.757895 5.342105],0.021376593751625424
[5.484211 4.636842],[5.489474 4.636842],0.024322738650313903
[3.178947 4.778947],[3.184211 4.778947],0.023537557657892522
[4.368421 0.689474],[4.373684 0.689474],0.029516096584157377
[4.584211 3.084211],[4.589474 3.084211],0.018976585660336786
[5.326316 4.042105],[5.331579 4.042105],0.021376593751625424
[0.489474 2.473684],[0.494737 2.473684],0.022619056791098
[3.936842 6.252632],[3.942105 6.252632],0.010526315789473684
[3.157895 2.005263],[3.157895 2.010526],0.015337966117753132
[1.410526 3.205263],[1.415789 3.205263],0.021376593751625424
[2.889474 2.673684],[2.889474 2.678947],0.01781007614640097
[1.468421 5.373684],[1.473684 5.373684],0.021052631578947368
[1.400000 6.010526],[1.405263 6.010526],0.021052631578947368
[2.115789 2.415789],[2.121053 2.415789],0.01621652015833784
[3.405263 3.631579],[3.410526 3.631579],0.01781007614640097
[3.731579 2.168421],[3.736842 2.168421],0.02631578947368421
[0.189474 6.210526],[0.189474 6.215789],0.021052631578947368
[2.821053 1.121053],[2.826316 1.121053],0.022619056791098
[0.515789 1.252632],[0.521053 1.252632],0.015789473684210527
[0.915789 1.421053],[0.915789 1.426316],0.010526315789473684
[2.131579 2.089474],[2.131579 2.094737],0.021052631578947368
[3.952632 0.478947],[3.952632 0.484211],0.018976585660336786
[4.931579 4.689474],[4.931579 4.694737],0.015789473684210527
[5.363158 0.926316],[5.368421 0.926316],0.011147547309209973
[6.352632 0.163158],[6.357895 0.163158],0.018976585660336786
[1.973684 4.594737],[1.978947 4.594737],0.021052631578947368
[1.873684 3.573684],[1.873684 3.578947],0.031578947368421054
[0.921053 4.410526],[0.926316 4.410526],0.015337966117753132
[2.400000 3.947368],[2.400000 3.952632],0.024926673565788367
[2.410526 4.031579],[2.410526 4.036842],0.005263157894736842
[1.042105 0.347368],[1.047368 0.347368],0.031578947368421054
[3.505263 0.305263],[3.505263 0.310526],0.021052631578947368
[5.815789 0.794737],[5.815789 0.800000],0.015789473684210527
[1.415789 5.068421],[1.415789 5.073684],0.020653136743640194
[5.136842 0.773684],[5.142105 0.773684],0.01781007614640097
[5.989474 4.836842],[5.989474 4.842105],0.020014608619642077
[2.857895 2.647368],[2.863158 2.647368],0.01781007614640097
[4.436842 4.605263],[4.442105 4.605263],0.015765012591880446
[2.610526 3.668421],[2.615789 3.668421],0.02631578947368421
[1.821053 4.289474],[1.821053 4.294737],0.021376593751625424
[0.552632 2.531579],[0.557895 2.531579],0.021052631578947368
[3.036842 3.289474],[3.042105 3.289474],0.021052631578947368
[0.031579 2.326316],[0.031579 2.331579],0.011147547309209973
[3.115789 4.473684],[3.115789 4.478947],0.02631578947368421
[1.721053 4.115789],[1.726316 4.115789],0.013327618690120998
[2.005263 4.136842],[2.005263 4.142105],0.01621652015833784
[5.578947 5.394737],[5.584211 5.394737],0.013327618690120998
[3.631579 2.257895],[3.631579 2.263158],0.006353193585192355
[5.336842 4.805263],[5.336842 4.810526],0.018976585660336786
[1.773684 6.226316],[1.773684 6.231579],0.007894736842105263
[4.736842 4.689474],[4.742105 4.689474],0.015337966117753132
[3.521053 4.531579],[3.521053 4.536842],0.021052631578947368
[3.278947 0.668421],[3.278947 0.673684],0.022619056791098
[4.478947 3.526316],[4.484211 3.526316],0.022619056791098
[0.457895 4.421053],[0.463158 4.421053],0.018976585660336786
[1.221053 4.531579],[1.221053 4.536842],0.022619056791098
[1.994737 3.389474],[2.000000 3.389474],0.01781007614640097
[1.594737 4.531579],[1.600000 4.531579],0.024926673565788367
[4.442105 3.410526],[4.447368 3.410526],0.015789473684210527
[4.994737 2.736842],[5.000000 2.736842],0.015789473684210527
[4.073684 0.873684],[4.078947 0.873684],0.021376593751625424
[3.810526 5.305263],[3.815789 5.305263],0.01781007614640097
[1.352632 2.873684],[1.357895 2.873684],0.021052631578947368
[1.436842 5.294737],[1.442105 5.294737],0.021052631578947368
[5.073684 5.231579],[5.078947 5.231579],0.02033857079232013
[1.368421 3.010526],[1.373684 3.010526],0.021052631578947368
[3.742105 2.657895],[3.742105 2.663158],0.01781007614640097
[1.278947 3.294737],[1.278947 3.300000],0.015789473684210527
[2.894737 3.121053],[2.900000 3.121053],0.021376593751625424
[5.847368 3.621053],[5.852632 3.621053],0.010526315789473684
[2.678947 0.910526],[2.684211 0.910526],0.02894736842105263
[1.378947 1.405263],[1.378947 1.410526],0.014886458551295738
[2.694737 0.157895],[2.694737 0.163158],0.015789473684210527
[3.778947 3.605263],[3.784211 3.605263],0.010526315789473684
[4.052632 0.110526],[4.052632 0.115789],0.021052631578947368
[4.668421 0.468421],[4.673684 0.468421],0.011147547309209973
[0.021053 2.026316],[0.021053 2.031579],0.03198817688205805
[4.384211 3.015789],[4.389474 3.015789],0.024926673565788367
[4.873684 3.026316],[4.878947 3.026316],0.02631578947368421
[5.631579 1.363158],[5.631579 1.368421],0.013327618690120998
[3.900000 5.747368],[3.900000 5.752632],0.021052631578947368
[3.621053 1.052632],[3.621053 1.057895],0.018848099105706263
[1.378947 0.457895],[1.384211 0.457895],0.01621652015833784
[1.142105 1.131579],[1.147368 1.131579],0.006353193585192355
[1.468421 0.594737],[1.468421 0.600000],0.021052631578947368
[5.168421 6.347368],[5.173684 6.347368],0.015337966117753132
[0.336842 6.257895],[0.336842 6.263158],0.01781007614640097
[0.763158 2.115789],[0.763158 2.121053],0.01621652015833784
[0.636842 1.142105],[0.642105 1.142105],0.03626124143253907
[0.615789 3.031579],[0.621053 3.031579],0.011147547309209973
[0.447368 2.078947],[0.447368 2.084211],0.020014608619642077
[2.621053 3.463158],[2.626316 3.463158],0.021052631578947368
[1.215789 1.142105],[1.215789 1.147368],0.022619056791098
[4.147368 1.063158],[4.147368 1.068421],0.015765012591880446
[2.663158 0.457895],[2.663158 0.463158],0.013327618690120998
[4.689474 3.842105],[4.689474 3.847368],0.020014608619642077
[0.473684 4.768421],[0.478947 4.768421],0.03429673487588455
[1.847368 1.747368],[1.847368 1.752632],0.02631578947368421
